#GO_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
GO:0019295	"coenzyme M biosynthetic process"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0017038	"protein import"	6	0.06	337.88	0.02	2.98	0.00	0.67	0.00	330.82	0.04	3.41	0.00
GO:0003908	"methylated-DNA-[protein]-cysteine S-methyltransferase activity"	2	0.02	119.68	0.01	6.48	0.01	0.01	0.00	112.90	0.01	0.29	0.00
GO:0004310	"farnesyl-diphosphate farnesyltransferase activity"	4	0.04	206.99	0.01	10.39	0.01	0.20	0.00	196.10	0.02	0.29	0.00
GO:0000906	"6,7-dimethyl-8-ribityllumazine synthase activity"	5	0.05	259.11	0.02	10.69	0.01	16.70	0.01	229.09	0.02	2.63	0.00
GO:0006233	"dTDP biosynthetic process"	6	0.06	403.84	0.03	21.13	0.02	35.90	0.02	325.53	0.04	21.28	0.01
GO:0009532	"plastid stroma"	1	0.01	37.23	0.00	0.91	0.00	0.06	0.00	36.09	0.00	0.18	0.00
GO:0009061	"anaerobic respiration"	4	0.04	126.44	0.01	0.86	0.00	0.18	0.00	125.12	0.01	0.28	0.00
GO:0005623	"cell"	12	0.12	886.60	0.06	10.91	0.01	12.79	0.01	858.79	0.09	4.11	0.00
GO:0009340	"DNA topoisomerase IV complex"	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
GO:0036374	"glutathione hydrolase activity"	9	0.09	2242.20	0.14	328.22	0.26	589.73	0.27	431.99	0.05	892.27	0.29
GO:0046084	"adenine biosynthetic process"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0008953	"penicillin amidase activity"	2	0.02	253.56	0.02	0.01	0.00	0.57	0.00	252.62	0.03	0.36	0.00
GO:0031365	"N-terminal protein amino acid modification"	2	0.02	51.51	0.00	7.72	0.01	0.27	0.00	43.20	0.00	0.32	0.00
GO:0016407	"acetyltransferase activity"	6	0.06	522.50	0.03	3.28	0.00	1.12	0.00	515.39	0.06	2.72	0.00
GO:0070040	"rRNA (adenine-C2-)-methyltransferase activity"	5	0.05	2181.79	0.14	326.50	0.25	585.80	0.27	379.56	0.04	889.93	0.29
GO:0102341	"3-oxo-lignoceroyl-CoA reductase activity"	1	0.01	66.58	0.00	0.06	0.00	0.34	0.00	65.19	0.01	0.98	0.00
GO:0090336	"positive regulation of brown fat cell differentiation"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0042838	"D-glucarate catabolic process"	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
GO:0008199	"ferric iron binding"	8	0.08	729.14	0.05	12.60	0.01	64.47	0.03	589.20	0.06	62.87	0.02
GO:0050713	"negative regulation of interleukin-1 beta secretion"	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
GO:0006102	"isocitrate metabolic process"	2	0.02	116.93	0.01	0.03	0.00	0.23	0.00	116.60	0.01	0.08	0.00
GO:0030256	"type I protein secretion system complex"	3	0.03	217.55	0.01	0.01	0.00	0.04	0.00	217.42	0.02	0.08	0.00
GO:0099621	"undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity"	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
GO:0051725	"protein de-ADP-ribosylation"	1	0.01	72.80	0.00	0.00	0.00	0.01	0.00	72.76	0.01	0.02	0.00
GO:0016854	"racemase and epimerase activity"	2	0.02	1886.23	0.12	325.55	0.25	585.18	0.27	86.16	0.01	889.33	0.29
GO:0005516	"calmodulin binding"	2	0.02	117.61	0.01	0.56	0.00	18.54	0.01	95.48	0.01	3.02	0.00
GO:0033228	"cysteine export across plasma membrane"	5	0.05	185.18	0.01	0.01	0.00	0.23	0.00	184.85	0.02	0.10	0.00
GO:0015344	"siderophore uptake transmembrane transporter activity"	2	0.02	86.56	0.01	0.27	0.00	0.04	0.00	86.08	0.01	0.17	0.00
GO:0002939	"tRNA N1-guanine methylation"	1	0.01	13.31	0.00	0.02	0.00	0.24	0.00	11.71	0.00	1.34	0.00
GO:0051539	"4 iron, 4 sulfur cluster binding"	120	1.15	15768.17	1.01	1414.73	1.10	2415.73	1.12	8327.93	0.91	3609.77	1.19
GO:0005987	"sucrose catabolic process"	3	0.03	157.94	0.01	0.00	0.00	0.06	0.00	157.80	0.02	0.08	0.00
GO:0004455	"ketol-acid reductoisomerase activity"	3	0.03	237.71	0.02	0.09	0.00	1.05	0.00	236.02	0.03	0.55	0.00
GO:0102131	"3-oxo-glutaryl-[acp] methyl ester reductase activity"	6	0.06	203.78	0.01	4.82	0.00	3.73	0.00	192.89	0.02	2.34	0.00
GO:0043571	"maintenance of CRISPR repeat elements"	3	0.03	218.40	0.01	0.01	0.00	0.04	0.00	218.28	0.02	0.07	0.00
GO:0050577	"GDP-L-fucose synthase activity"	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
GO:0009330	"DNA topoisomerase complex (ATP-hydrolyzing)"	3	0.03	166.64	0.01	7.98	0.01	0.34	0.00	157.92	0.02	0.40	0.00
GO:0030001	"metal ion transport"	15	0.14	710.39	0.05	17.58	0.01	14.03	0.01	672.36	0.07	6.42	0.00
GO:0016811	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	7	0.07	2098.97	0.13	331.42	0.26	589.85	0.27	285.25	0.03	892.45	0.29
GO:0015996	"chlorophyll catabolic process"	4	0.04	1857.12	0.12	308.41	0.24	565.55	0.26	127.24	0.01	855.92	0.28
GO:0070191	"methionine-R-sulfoxide reductase activity"	4	0.04	234.65	0.01	10.13	0.01	0.24	0.00	223.91	0.02	0.38	0.00
GO:0000737	"DNA catabolic process, endonucleolytic"	1	0.01	13.92	0.00	0.00	0.00	0.00	0.00	13.92	0.00	0.00	0.00
GO:0051920	"peroxiredoxin activity"	15	0.14	827.99	0.05	0.30	0.00	12.87	0.01	809.94	0.09	4.88	0.00
GO:0033828	"glucosylglycerol-phosphate synthase activity"	5	0.05	502.24	0.03	0.73	0.00	34.18	0.02	461.95	0.05	5.38	0.00
GO:0120162	"positive regulation of cold-induced thermogenesis"	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
GO:0008718	"D-amino-acid dehydrogenase activity"	3	0.03	434.16	0.03	0.07	0.00	4.40	0.00	428.15	0.05	1.55	0.00
GO:0019605	"butyrate metabolic process"	10	0.10	393.70	0.03	10.41	0.01	4.03	0.00	373.78	0.04	5.48	0.00
GO:0019357	"nicotinate nucleotide biosynthetic process"	2	0.02	92.58	0.01	0.03	0.00	3.66	0.00	88.00	0.01	0.88	0.00
GO:0017101	"aminoacyl-tRNA synthetase multienzyme complex"	3	0.03	123.65	0.01	7.48	0.01	3.63	0.00	111.42	0.01	1.13	0.00
GO:0006637	"acyl-CoA metabolic process"	6	0.06	395.75	0.03	10.27	0.01	5.45	0.00	376.06	0.04	3.97	0.00
GO:0015123	"acetate transmembrane transporter activity"	1	0.01	223.10	0.01	0.42	0.00	91.93	0.04	85.97	0.01	44.77	0.01
GO:0004521	"endoribonuclease activity"	13	0.13	1116.26	0.07	22.98	0.02	1.65	0.00	1089.73	0.12	1.90	0.00
GO:0006935	"chemotaxis"	15	0.14	868.53	0.06	0.92	0.00	11.84	0.01	851.12	0.09	4.65	0.00
GO:0004647	"phosphoserine phosphatase activity"	1	0.01	217.06	0.01	0.01	0.00	0.47	0.00	216.16	0.02	0.42	0.00
GO:0070210	"Rpd3L-Expanded complex"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0002935	"tRNA (adenine-C2-)-methyltransferase activity"	5	0.05	2181.79	0.14	326.50	0.25	585.80	0.27	379.56	0.04	889.93	0.29
GO:0019679	"propionate metabolic process, methylcitrate cycle"	9	0.09	406.06	0.03	7.86	0.01	1.85	0.00	395.65	0.04	0.69	0.00
GO:0046653	"tetrahydrofolate metabolic process"	6	0.06	661.39	0.04	0.10	0.00	12.03	0.01	645.99	0.07	3.28	0.00
GO:0005283	"amino acid:sodium symporter activity"	2	0.02	31.99	0.00	0.08	0.00	0.34	0.00	31.35	0.00	0.22	0.00
GO:0019104	"DNA N-glycosylase activity"	6	0.06	2204.91	0.14	325.59	0.25	589.72	0.27	397.27	0.04	892.32	0.29
GO:0009022	"tRNA nucleotidyltransferase activity"	2	0.02	66.25	0.00	17.31	0.01	6.13	0.00	36.43	0.00	6.38	0.00
GO:0005044	"scavenger receptor activity"	2	0.02	95.20	0.01	9.77	0.01	1.21	0.00	81.53	0.01	2.69	0.00
GO:0046854	"phosphatidylinositol phosphorylation"	12	0.12	830.47	0.05	7.72	0.01	28.56	0.01	787.57	0.09	6.62	0.00
GO:0003922	"GMP synthase (glutamine-hydrolyzing) activity"	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
GO:0006569	"tryptophan catabolic process"	2	0.02	123.30	0.01	0.01	0.00	0.28	0.00	122.92	0.01	0.09	0.00
GO:0015849	"organic acid transport"	4	0.04	454.78	0.03	0.04	0.00	7.99	0.00	444.42	0.05	2.32	0.00
GO:0008453	"alanine-glyoxylate transaminase activity"	2	0.02	104.98	0.01	0.32	0.00	0.60	0.00	102.24	0.01	1.83	0.00
GO:0043961	"succinyl-CoA:(R)-citramalate CoA-transferase activity"	2	0.02	42.68	0.00	0.23	0.00	0.29	0.00	41.99	0.00	0.17	0.00
GO:0000403	"Y-form DNA binding"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0051350	"negative regulation of lyase activity"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0008948	"oxaloacetate decarboxylase activity"	3	0.03	150.58	0.01	8.06	0.01	3.63	0.00	137.61	0.01	1.28	0.00
GO:0052588	"diacetyl reductase ((S)-acetoin forming) activity"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0071522	"ureidoglycine aminohydrolase activity"	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
GO:0016709	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	3	0.03	173.51	0.01	7.86	0.01	0.08	0.00	165.28	0.02	0.29	0.00
GO:0019499	"cyanide metabolic process"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0070042	"rRNA (uridine-N3-)-methyltransferase activity"	2	0.02	97.84	0.01	0.13	0.00	0.11	0.00	97.48	0.01	0.12	0.00
GO:0006631	"fatty acid metabolic process"	38	0.37	2854.14	0.18	34.81	0.03	125.82	0.06	2634.29	0.29	59.22	0.02
GO:0018773	"acetylpyruvate hydrolase activity"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0004750	"ribulose-phosphate 3-epimerase activity"	3	0.03	253.26	0.02	2.38	0.00	0.40	0.00	250.10	0.03	0.38	0.00
GO:0022627	"cytosolic small ribosomal subunit"	3	0.03	1950.87	0.12	336.05	0.26	585.23	0.27	139.98	0.02	889.61	0.29
GO:0006790	"sulfur compound metabolic process"	5	0.05	510.35	0.03	0.32	0.00	17.51	0.01	489.50	0.05	3.02	0.00
GO:0009099	"valine biosynthetic process"	24	0.23	1531.41	0.10	29.08	0.02	18.15	0.01	1470.83	0.16	13.35	0.00
GO:0019563	"glycerol catabolic process"	5	0.05	327.17	0.02	21.92	0.02	2.68	0.00	295.53	0.03	7.04	0.00
GO:0018963	"phthalate metabolic process"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
GO:0051593	"response to folic acid"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0035444	"nickel cation transmembrane transport"	3	0.03	276.73	0.02	0.15	0.00	4.20	0.00	271.20	0.03	1.19	0.00
GO:0001727	"lipid kinase activity"	1	0.01	61.15	0.00	0.00	0.00	0.15	0.00	60.99	0.01	0.01	0.00
GO:0004594	"pantothenate kinase activity"	4	0.04	366.38	0.02	11.96	0.01	0.94	0.00	350.18	0.04	3.29	0.00
GO:0034258	"nicotinamide riboside transport"	2	0.02	100.85	0.01	0.06	0.00	0.34	0.00	99.45	0.01	0.98	0.00
GO:0006970	"response to osmotic stress"	5	0.05	404.40	0.03	7.14	0.01	33.55	0.02	358.38	0.04	5.34	0.00
GO:0071555	"cell wall organization"	104	1.00	6516.34	0.42	118.79	0.09	189.30	0.09	6128.34	0.67	79.92	0.03
GO:0052601	"(S)-limonene 1,2-monooxygenase activity"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0009246	"enterobacterial common antigen biosynthetic process"	4	0.04	1903.95	0.12	285.44	0.22	590.60	0.27	128.86	0.01	899.05	0.30
GO:0046487	"glyoxylate metabolic process"	4	0.04	147.40	0.01	0.34	0.00	1.12	0.00	142.70	0.02	3.23	0.00
GO:0046135	"pyrimidine nucleoside catabolic process"	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
GO:0019853	"L-ascorbic acid biosynthetic process"	3	0.03	174.91	0.01	0.35	0.00	0.66	0.00	173.46	0.02	0.45	0.00
GO:0019808	"polyamine binding"	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
GO:0048307	"ferredoxin-nitrite reductase activity"	2	0.02	83.17	0.01	0.00	0.00	0.01	0.00	83.10	0.01	0.06	0.00
GO:0017111	"nucleoside-triphosphatase activity"	1	0.01	30.93	0.00	0.03	0.00	3.52	0.00	26.54	0.00	0.84	0.00
GO:0006437	"tyrosyl-tRNA aminoacylation"	6	0.06	951.16	0.06	68.29	0.05	378.28	0.18	415.46	0.05	89.14	0.03
GO:0003856	"3-dehydroquinate synthase activity"	1	0.01	196.45	0.01	0.00	0.00	0.40	0.00	195.69	0.02	0.35	0.00
GO:0043011	"myeloid dendritic cell differentiation"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0008017	"microtubule binding"	1	0.01	15.40	0.00	0.00	0.00	0.00	0.00	15.40	0.00	0.00	0.00
GO:0006269	"DNA replication, synthesis of RNA primer"	9	0.09	476.54	0.03	28.82	0.02	0.57	0.00	445.78	0.05	1.37	0.00
GO:0031226	"intrinsic component of plasma membrane"	2	0.02	96.64	0.01	0.91	0.00	0.17	0.00	95.36	0.01	0.20	0.00
GO:0004595	"pantetheine-phosphate adenylyltransferase activity"	4	0.04	308.86	0.02	2.37	0.00	0.56	0.00	304.12	0.03	1.81	0.00
GO:0008854	"exodeoxyribonuclease V activity"	6	0.06	343.71	0.02	1.33	0.00	1.77	0.00	339.11	0.04	1.50	0.00
GO:0004820	"glycine-tRNA ligase activity"	2	0.02	1808.26	0.12	283.07	0.22	587.19	0.27	39.74	0.00	898.26	0.30
GO:0047611	"acetylspermidine deacetylase activity"	1	0.01	25.03	0.00	0.13	0.00	0.10	0.00	24.72	0.00	0.09	0.00
GO:0008897	"holo-[acyl-carrier-protein] synthase activity"	7	0.07	2321.64	0.15	326.28	0.25	607.82	0.28	493.81	0.05	893.72	0.29
GO:0004615	"phosphomannomutase activity"	4	0.04	360.43	0.02	1.44	0.00	1.45	0.00	356.06	0.04	1.48	0.00
GO:0009294	"DNA mediated transformation"	5	0.05	2134.06	0.14	325.56	0.25	585.68	0.27	331.64	0.04	891.19	0.29
GO:0120009	"intermembrane lipid transfer"	1	0.01	21.31	0.00	0.00	0.00	0.00	0.00	21.31	0.00	0.01	0.00
GO:0010218	"response to far red light"	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
GO:0019627	"urea metabolic process"	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
GO:0016631	"enoyl-[acyl-carrier-protein] reductase activity"	2	0.02	216.77	0.01	0.12	0.00	0.54	0.00	215.65	0.02	0.45	0.00
GO:0006538	"glutamate catabolic process"	1	0.01	37.25	0.00	0.78	0.00	0.04	0.00	36.21	0.00	0.22	0.00
GO:0006413	"translational initiation"	12	0.12	2512.46	0.16	341.80	0.27	591.87	0.28	684.17	0.07	894.63	0.29
GO:0015437	"lipopolysaccharide-transporting ATPase activity"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0046686	"response to cadmium ion"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
GO:0043621	"protein self-association"	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
GO:0016757	"transferase activity, transferring glycosyl groups"	47	0.45	4680.28	0.30	347.50	0.27	614.01	0.29	2817.43	0.31	901.34	0.30
GO:0016901	"oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor"	2	0.02	71.03	0.00	0.03	0.00	3.52	0.00	66.64	0.01	0.84	0.00
GO:0042752	"regulation of circadian rhythm"	2	0.02	129.02	0.01	0.03	0.00	0.14	0.00	128.76	0.01	0.10	0.00
GO:0008336	"gamma-butyrobetaine dioxygenase activity"	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
GO:0015794	"glycerol-3-phosphate transmembrane transport"	2	0.02	56.72	0.00	4.96	0.00	0.04	0.00	51.54	0.01	0.19	0.00
GO:0051991	"UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity"	5	0.05	318.36	0.02	10.77	0.01	3.95	0.00	302.06	0.03	1.58	0.00
GO:0000062	"fatty-acyl-CoA binding"	4	0.04	89.58	0.01	10.46	0.01	5.96	0.00	67.42	0.01	5.75	0.00
GO:0051793	"medium-chain fatty acid catabolic process"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0000050	"urea cycle"	1	0.01	556.01	0.04	58.03	0.05	377.67	0.18	31.97	0.00	88.34	0.03
GO:0006887	"exocytosis"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0003725	"double-stranded RNA binding"	1	0.01	72.42	0.00	0.01	0.00	0.04	0.00	72.35	0.01	0.02	0.00
GO:0019985	"translesion synthesis"	1	0.01	86.60	0.01	8.13	0.01	0.05	0.00	78.17	0.01	0.24	0.00
GO:0008864	"formyltetrahydrofolate deformylase activity"	3	0.03	270.06	0.02	0.05	0.00	3.91	0.00	264.98	0.03	1.13	0.00
GO:0003691	"double-stranded telomeric DNA binding"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0016812	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	3	0.03	375.62	0.02	0.65	0.00	1.56	0.00	372.10	0.04	1.32	0.00
GO:0019632	"shikimate metabolic process"	2	0.02	66.93	0.00	0.88	0.00	3.58	0.00	61.38	0.01	1.08	0.00
GO:0070929	"trans-translation"	2	0.02	54.73	0.00	0.14	0.00	3.74	0.00	49.97	0.01	0.89	0.00
GO:0070490	"protein pupylation"	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
GO:0030246	"carbohydrate binding"	17	0.16	1151.38	0.07	18.20	0.01	6.72	0.00	1121.57	0.12	4.90	0.00
GO:0004467	"long-chain fatty acid-CoA ligase activity"	9	0.09	642.72	0.04	20.47	0.02	7.42	0.00	612.67	0.07	2.16	0.00
GO:0043687	"post-translational protein modification"	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
GO:0055129	"L-proline biosynthetic process"	8	0.08	619.47	0.04	31.13	0.02	6.67	0.00	578.49	0.06	3.18	0.00
GO:0009273	"peptidoglycan-based cell wall biogenesis"	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
GO:0004780	"sulfate adenylyltransferase (ADP) activity"	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
GO:0043165	"Gram-negative-bacterium-type cell outer membrane assembly"	7	0.07	504.26	0.03	0.10	0.00	8.13	0.00	493.92	0.05	2.11	0.00
GO:0006805	"xenobiotic metabolic process"	2	0.02	71.09	0.00	10.15	0.01	17.75	0.01	38.19	0.00	5.00	0.00
GO:0032217	"riboflavin transmembrane transporter activity"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0004528	"phosphodiesterase I activity"	2	0.02	248.34	0.02	9.77	0.01	1.55	0.00	233.99	0.03	3.03	0.00
GO:0015847	"putrescine transport"	4	0.04	451.74	0.03	0.03	0.00	1.29	0.00	449.11	0.05	1.30	0.00
GO:0015036	"disulfide oxidoreductase activity"	5	0.05	198.76	0.01	8.55	0.01	0.20	0.00	189.63	0.02	0.37	0.00
GO:0030672	"synaptic vesicle membrane"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0003933	"GTP cyclohydrolase activity"	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
GO:0019899	"enzyme binding"	2	0.02	56.59	0.00	0.57	0.00	16.64	0.01	36.93	0.00	2.45	0.00
GO:0016223	"beta-alanine-pyruvate transaminase activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0016779	"nucleotidyltransferase activity"	37	0.36	2076.83	0.13	13.34	0.01	70.06	0.03	1975.27	0.22	18.15	0.01
GO:0008675	"2-dehydro-3-deoxy-phosphogluconate aldolase activity"	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
GO:0022904	"respiratory electron transport chain"	10	0.10	834.08	0.05	0.40	0.00	5.31	0.00	824.53	0.09	3.84	0.00
GO:0043137	"DNA replication, removal of RNA primer"	1	0.01	105.89	0.01	7.76	0.01	0.08	0.00	97.75	0.01	0.29	0.00
GO:0046295	"glycolate biosynthetic process"	5	0.05	329.03	0.02	0.03	0.00	4.16	0.00	323.70	0.04	1.15	0.00
GO:0032496	"response to lipopolysaccharide"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0016720	"delta12-fatty acid dehydrogenase activity"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0003977	"UDP-N-acetylglucosamine diphosphorylase activity"	2	0.02	266.96	0.02	2.49	0.00	0.66	0.00	263.11	0.03	0.70	0.00
GO:0005615	"extracellular space"	16	0.15	758.13	0.05	43.82	0.03	14.51	0.01	676.56	0.07	23.24	0.01
GO:0015188	"L-isoleucine transmembrane transporter activity"	2	0.02	119.03	0.01	0.58	0.00	0.77	0.00	117.14	0.01	0.53	0.00
GO:0070402	"NADPH binding"	10	0.10	536.23	0.03	30.85	0.02	7.48	0.00	489.05	0.05	8.86	0.00
GO:1990189	"peptide-serine-N-acetyltransferase activity"	3	0.03	76.29	0.00	2.26	0.00	0.00	0.00	73.98	0.01	0.04	0.00
GO:0008765	"UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity"	3	0.03	245.97	0.02	1.17	0.00	0.48	0.00	243.76	0.03	0.57	0.00
GO:0017003	"protein-heme linkage"	2	0.02	74.47	0.00	0.00	0.00	0.17	0.00	72.92	0.01	1.38	0.00
GO:0004354	"glutamate dehydrogenase (NADP+) activity"	2	0.02	272.03	0.02	0.05	0.00	0.60	0.00	270.89	0.03	0.49	0.00
GO:0046777	"protein autophosphorylation"	1	0.01	105.89	0.01	7.76	0.01	0.08	0.00	97.75	0.01	0.29	0.00
GO:0008652	"cellular amino acid biosynthetic process"	4	0.04	172.11	0.01	0.56	0.00	16.99	0.01	150.34	0.02	4.22	0.00
GO:0009229	"thiamine diphosphate biosynthetic process"	20	0.19	1572.39	0.10	13.76	0.01	19.77	0.01	1530.16	0.17	8.69	0.00
GO:0004089	"carbonate dehydratase activity"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0004601	"peroxidase activity"	11	0.11	715.26	0.05	1.66	0.00	1.34	0.00	709.57	0.08	2.70	0.00
GO:0006751	"glutathione catabolic process"	12	0.12	2305.75	0.15	328.24	0.26	593.36	0.28	489.74	0.05	894.41	0.29
GO:0009358	"polyphosphate kinase complex"	6	0.06	2022.95	0.13	328.24	0.26	589.33	0.27	215.00	0.02	890.39	0.29
GO:0102132	"3-oxo-pimeloyl-[acp] methyl ester reductase activity"	6	0.06	203.78	0.01	4.82	0.00	3.73	0.00	192.89	0.02	2.34	0.00
GO:0052927	"CTP:tRNA cytidylyltransferase activity"	4	0.04	168.67	0.01	0.15	0.00	0.25	0.00	166.73	0.02	1.54	0.00
GO:0006633	"fatty acid biosynthetic process"	67	0.64	5888.08	0.38	384.96	0.30	644.77	0.30	3977.38	0.43	880.97	0.29
GO:0004032	"alditol:NADP+ 1-oxidoreductase activity"	1	0.01	17.05	0.00	0.00	0.00	0.00	0.00	17.05	0.00	0.00	0.00
GO:0008666	"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity"	2	0.02	52.52	0.00	0.13	0.00	3.64	0.00	47.76	0.01	1.00	0.00
GO:0030151	"molybdenum ion binding"	4	0.04	473.76	0.03	0.05	0.00	4.82	0.00	467.30	0.05	1.59	0.00
GO:0102017	"ATPase-coupled alkylphosphonate transmembrane transporter activity"	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
GO:0000738	"DNA catabolic process, exonucleolytic"	1	0.01	61.65	0.00	0.00	0.00	0.14	0.00	61.46	0.01	0.04	0.00
GO:0061178	"regulation of insulin secretion involved in cellular response to glucose stimulus"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0006226	"dUMP biosynthetic process"	5	0.05	136.43	0.01	0.88	0.00	3.58	0.00	130.87	0.01	1.10	0.00
GO:0102261	"8-hydroxy-5-deazaflavin:NADPH oxidoreductase activity"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0032570	"response to progesterone"	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
GO:0110050	"deaminated glutathione amidase activity"	1	0.01	13.34	0.00	0.21	0.00	0.03	0.00	13.00	0.00	0.10	0.00
GO:0009807	"lignan biosynthetic process"	1	0.01	27.60	0.00	0.04	0.00	3.43	0.00	23.39	0.00	0.74	0.00
GO:0036054	"protein-malonyllysine demalonylase activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0019752	"carboxylic acid metabolic process"	8	0.08	357.55	0.02	8.98	0.01	4.79	0.00	342.05	0.04	1.72	0.00
GO:0034069	"aminoglycoside N-acetyltransferase activity"	2	0.02	50.94	0.00	0.23	0.00	0.28	0.00	50.20	0.01	0.23	0.00
GO:0071375	"cellular response to peptide hormone stimulus"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
