#metacyc_pathway_id	metacyc_pathway_type	metacyc_pathway_name	total_family_in_pathway	total_family_found_in_pathway	ec	gene_num
PWY-6122	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis II;	5	5	6.3.3.1	4
PWY-6122	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis II;	5	5	6.3.4.13	2
PWY-6122	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis II;	5	5	6.3.5.3	5
PWY0-181			3	2	2.4.2.4	1
PWY0-181			3	2	2.7.1.21	1
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	1.13.11.11	1
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	1.14.13.9	1
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	2.4.2.19	3
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	2.7.7.18	5
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	3.5.1.19	1
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	3.7.1.3	1
PWY-3502	NAD-SYN; Super-Pathways;	superpathway of NAD biosynthesis in eukaryotes;	14	7	6.3.5.1	2
PWY-2301	Cyclitols-Biosynthesis;	<i>myo</i>-inositol biosynthesis;	2	2	3.1.3.25	5
PWY-2301	Cyclitols-Biosynthesis;	<i>myo</i>-inositol biosynthesis;	2	2	5.5.1.4	1
PWY-6237			1	1	1.17.1.4	1
PWY-6318	PHENYLALANINE-DEG;	L-phenylalanine degradation IV (mammalian, via side chain);	8	4	1.13.11.27	1
PWY-6318	PHENYLALANINE-DEG;	L-phenylalanine degradation IV (mammalian, via side chain);	8	4	2.3.1.-	2
PWY-6318	PHENYLALANINE-DEG;	L-phenylalanine degradation IV (mammalian, via side chain);	8	4	2.6.1.1	6
PWY-6318	PHENYLALANINE-DEG;	L-phenylalanine degradation IV (mammalian, via side chain);	8	4	6.2.1.-	5
PWY0-1275	Lipoate-Biosynthesis;	lipoate biosynthesis and incorporation II;	1	1	2.8.1.8	2
P421-PWY	4-Nitrotoluene-Degradation;	4-nitrotoluene degradation I;	3	2	1.1.99.-	3
P421-PWY	4-Nitrotoluene-Degradation;	4-nitrotoluene degradation I;	3	2	1.14.13.-	3
PWY-6544	Super-Pathways;	superpathway of C28 brassinosteroid biosynthesis;	6	3	1.14.-.-	5
PWY-6544	Super-Pathways;	superpathway of C28 brassinosteroid biosynthesis;	6	3	1.14.13.-	3
PWY-6544	Super-Pathways;	superpathway of C28 brassinosteroid biosynthesis;	6	3	1.3.99.-	1
UBISYN-PWY	Super-Pathways; Ubiquinone-Biosynthesis;	superpathway of ubiquinol-8 biosynthesis (prokaryotic);	5	3	1.14.14.-	1
UBISYN-PWY	Super-Pathways; Ubiquinone-Biosynthesis;	superpathway of ubiquinol-8 biosynthesis (prokaryotic);	5	3	2.1.1.-	3
UBISYN-PWY	Super-Pathways; Ubiquinone-Biosynthesis;	superpathway of ubiquinol-8 biosynthesis (prokaryotic);	5	3	4.1.1.-	3
PWY-6121	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis I;	5	5	2.1.2.2	3
PWY-6121	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis I;	5	5	2.4.2.14	4
PWY-6121	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis I;	5	5	6.3.3.1	4
PWY-6121	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis I;	5	5	6.3.4.13	2
PWY-6121	AIR-Biosynthesis;	5-aminoimidazole ribonucleotide biosynthesis I;	5	5	6.3.5.3	5
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	2.1.1.163	2
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	2.2.1.9	1
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	2.5.1.-	2
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	3.1.2.-	7
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	4.1.3.36	2
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	4.2.1.113	3
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	4.2.99.20	2
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	5.4.4.2	1
PWY-5897	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-11 biosynthesis;	10	9	6.2.1.26	1
PWY-5404	BETALAIN-ALKALOIDS;	betaxanthin biosynthesis (via dopaxanthin);	2	1	1.10.3.-	1
P302-PWY	Sugars-And-Polysaccharides-Degradation;	L-sorbose degradation;	2	1	1.1.1.-	1
TOLUENE-DEG-4-OH-PWY	TOLUENE-DEG;	toluene degradation to 4-methylphenol;	4	2	1.14.13.-	3
TOLUENE-DEG-4-OH-PWY	TOLUENE-DEG;	toluene degradation to 4-methylphenol;	4	2	1.14.13.2	1
PWY-5070	GIBBERELLINS-BIOSYNTHESIS;	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation);	1	1	1.14.11.-	2
PWY-5137	Fatty-Acid-Degradation;	fatty acid &beta;-oxidation III (unsaturated, odd number);	1	1	5.3.3.8	1
PWY-5738	GDP-Sugar-Biosynthesis;	GDP-6-deoxy-D-talose biosynthesis;	2	1	4.2.1.47	2
CENTBENZCOA-PWY	Benzoyl-CoA-Degradation;	benzoyl-CoA degradation II (anaerobic);	6	4	1.1.1.-	1
CENTBENZCOA-PWY	Benzoyl-CoA-Degradation;	benzoyl-CoA degradation II (anaerobic);	6	4	2.3.1.-	2
CENTBENZCOA-PWY	Benzoyl-CoA-Degradation;	benzoyl-CoA degradation II (anaerobic);	6	4	3.7.1.-	1
CENTBENZCOA-PWY	Benzoyl-CoA-Degradation;	benzoyl-CoA degradation II (anaerobic);	6	4	4.2.1.-	7
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	1.1.1.100	6
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	1.3.1.9	2
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	2.3.1.179	5
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	2.3.1.180	5
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	2.3.1.39	3
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	2.3.1.41	2
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	4.2.1.59	3
PWY-6285	Fatty-acid-biosynthesis; Super-Pathways;	superpathway of fatty acids biosynthesis (<i>E. coli</i>);	15	8	6.4.1.2	1
PWY-5319	COUMARIN-SYN; PHENYLPROPANOID-DERIVATIVE-DEG;	coumarin metabolism (to melilotic acid);	2	1	1.3.-.-	4
ALADEG-PWY	ALANINE-DEG;	L-alanine degradation I;	2	1	5.1.1.1	2
PWY-5993	Antibiotic-Biosynthesis; Super-Pathways;	superpathway of rifamycin B biosynthesis;	1	1	2.2.1.1	6
PWY-6320	AROMATIC-COMPOUNDS-BIOSYN;	phaselate biosynthesis;	4	2	3.1.2.-	7
PWY-6320	AROMATIC-COMPOUNDS-BIOSYN;	phaselate biosynthesis;	4	2	6.2.1.12	1
PWY0-163			8	7	2.4.2.9	5
PWY0-163			8	7	2.7.1.-	1
PWY0-163			8	7	2.7.1.48	2
PWY0-163			8	7	2.7.4.14	3
PWY0-163			8	7	2.7.4.6	3
PWY0-163			8	7	3.5.4.1	3
PWY0-163			8	7	3.5.4.5	2
PWY-5177	CARBOXYLATES-DEG;	glutaryl-CoA degradation;	4	2	1.1.1.35	5
PWY-5177	CARBOXYLATES-DEG;	glutaryl-CoA degradation;	4	2	2.3.1.9	5
PWY-5086	Chlorophyll-a-Biosynthesis;	chlorophyll <i>a</i> biosynthesis I;	1	1	2.5.1.62	1
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	1.1.1.25	2
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	2.5.1.19	2
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	2.5.1.54	1
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	2.7.1.71	2
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	4.2.1.10	1
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	4.2.3.4	1
ARO-PWY	Chorismate-Biosynthesis; Super-Pathways;	chorismate biosynthesis I;	8	7	4.2.3.5	3
PWY-5656	Mannosylglycerate-Biosynthesis;	mannosylglycerate biosynthesis I;	2	1	3.1.3.70	1
PWY-5379	CYCLITOLS-DEG; SUGAR-DERIVS;	B series fagopyritols biosynthesis;	1	1	2.4.1.-	1
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	1.1.1.-	1
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	1.1.1.35	5
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	1.3.1.84	2
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	2.3.1.9	5
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	4.2.1.116	7
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	5.1.99.1	2
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	5.4.99.2	4
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	6.4.1.2	1
PWY-5789	Autotrophic-CO2-Fixation;	3-hydroxypropanoate/4-hydroxybutanate cycle;	16	9	6.4.1.3	2
PWY-5773	SESQUITERPENOID-SYN;	gossypol biosynthesis;	3	2	1.14.13.-	3
PWY-5773	SESQUITERPENOID-SYN;	gossypol biosynthesis;	3	2	2.1.1.-	3
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	1.5.1.20	2
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	1.5.1.5	3
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	2.1.1.13	2
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	2.1.2.1	2
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	3.5.1.10	3
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	3.5.4.9	3
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	6.3.3.2	2
PWY-2201	Folate-Transformations;	folate transformations I;	11	8	6.3.4.3	2
PWY-6443	Benzoate-Biosynthesis; Super-Pathways;	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative);	3	2	6.2.1.-	5
PWY-6443	Benzoate-Biosynthesis; Super-Pathways;	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative);	3	2	6.2.1.25	1
PWY0-42	Methyl-Citrate-Cycle;	2-methylcitrate cycle I;	5	4	2.3.3.5	1
PWY0-42	Methyl-Citrate-Cycle;	2-methylcitrate cycle I;	5	4	4.1.3.30	1
PWY0-42	Methyl-Citrate-Cycle;	2-methylcitrate cycle I;	5	4	4.2.1.79	1
PWY0-42	Methyl-Citrate-Cycle;	2-methylcitrate cycle I;	5	4	4.2.1.99	1
P481-PWY	Other-Degradation;	adamantanone degradation;	1	1	1.14.-.-	5
PWY-5939	Acetoin-Biosynthesis;	pyruvate fermentation to (<i>R</i>)-acetoin II;	2	1	2.2.1.6	1
PWY-5419	Catechol-Degradation;	catechol degradation to 2-hydroxypentadienoate II;	3	2	1.13.11.2	1
PWY-5419	Catechol-Degradation;	catechol degradation to 2-hydroxypentadienoate II;	3	2	5.3.2.-	1
PWY-6565	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis III;	5	4	1.2.1.11	4
PWY-6565	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis III;	5	4	1.5.1.-	1
PWY-6565	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis III;	5	4	2.6.1.76	2
PWY-6565	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis III;	5	4	2.7.2.4	4
PWY-5756	TRITERPENOID-SYN;	saponin biosynthesis II;	2	1	2.4.1.-	1
PWY-6502	Detoxification; Metabolic-Clusters;	oxidized GTP and dGTP detoxification;	1	1	3.6.1.-	2
PWY-6000	Gamma-linolenate-Biosynthesis;	&gamma;-linolenate biosynthesis II (animals);	2	1	6.2.1.3	9
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	2.5.1.78	5
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	2.5.1.9	5
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	2.7.1.26	3
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	2.7.7.2	4
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	3.5.4.-	4
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	3.5.4.25	6
PWY-6168	Flavin-Biosynthesis;	flavin biosynthesis III (fungi);	8	7	4.1.99.12	5
PWY-4041	Reductants; Super-Pathways;	&gamma;-glutamyl cycle;	6	5	2.3.2.2	6
PWY-4041	Reductants; Super-Pathways;	&gamma;-glutamyl cycle;	6	5	3.4.11.2	4
PWY-4041	Reductants; Super-Pathways;	&gamma;-glutamyl cycle;	6	5	3.5.2.9	2
PWY-4041	Reductants; Super-Pathways;	&gamma;-glutamyl cycle;	6	5	6.3.2.2	1
PWY-4041	Reductants; Super-Pathways;	&gamma;-glutamyl cycle;	6	5	6.3.2.3	2
PWY-5467	INDOLE-ALKALOIDS;	gramine biosynthesis;	1	1	2.1.1.-	3
PWY-181	Photosynthesis;	photorespiration;	8	5	2.1.2.1	2
PWY-181	Photosynthesis;	photorespiration;	8	5	2.6.1.45	1
PWY-181	Photosynthesis;	photorespiration;	8	5	2.7.1.31	1
PWY-181	Photosynthesis;	photorespiration;	8	5	3.1.3.18	5
PWY-181	Photosynthesis;	photorespiration;	8	5	4.1.1.-	3
PWY-5825	ISOFLAVONOID-SYN;	dalpatein and dalnigrein biosynthesis;	1	1	3.2.1.-	6
SULFMETII-PWY	Assimilatory-Sulfate-Reduction;	assimilatory sulfate reduction II;	3	1	1.8.7.1	2
PWY-5459	Methylglyoxal-Detoxification; Super-Pathways;	methylglyoxal degradation IV;	2	1	1.2.1.22	1
PWY-5941	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation II;	4	3	2.4.1.1	2
PWY-5941	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation II;	4	3	2.4.1.25	3
PWY-5941	Glycan-Degradation; Glycogen-Degradation;	glycogen degradation II;	4	3	5.4.2.2	4
PWY-5076	LEUCINE-DEG;	L-leucine degradation III;	3	3	1.1.1.1	4
PWY-5076	LEUCINE-DEG;	L-leucine degradation III;	3	3	2.6.1.42	9
PWY-5076	LEUCINE-DEG;	L-leucine degradation III;	3	3	4.1.1.1	1
PWY1-3	Storage-Compounds-Biosynthesis;	polyhydroxybutanoate biosynthesis;	3	3	1.1.1.36	3
PWY1-3	Storage-Compounds-Biosynthesis;	polyhydroxybutanoate biosynthesis;	3	3	2.3.1.-	2
PWY1-3	Storage-Compounds-Biosynthesis;	polyhydroxybutanoate biosynthesis;	3	3	2.3.1.9	5
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	2.1.1.163	2
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	2.2.1.9	1
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	2.5.1.-	2
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	3.1.2.-	7
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	4.1.3.36	2
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	4.2.1.113	3
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	4.2.99.20	2
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	5.4.4.2	1
PWY-5838	Menaquinone-Biosynthesis; Super-Pathways;	superpathway of menaquinol-8 biosynthesis I;	10	9	6.2.1.26	1
PWY-6550	AROMATIC-COMPOUNDS-DEGRADATION;	carbazole degradation;	3	3	1.13.11.-	3
PWY-6550	AROMATIC-COMPOUNDS-DEGRADATION;	carbazole degradation;	3	3	1.14.12.-	2
PWY-6550	AROMATIC-COMPOUNDS-DEGRADATION;	carbazole degradation;	3	3	3.7.1.-	1
4TOLCARBDEG-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-toluenecarboxylate degradation;	4	4	1.1.1.-	1
4TOLCARBDEG-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-toluenecarboxylate degradation;	4	4	1.14.12.-	2
4TOLCARBDEG-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-toluenecarboxylate degradation;	4	4	1.14.99.-	8
4TOLCARBDEG-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-toluenecarboxylate degradation;	4	4	1.2.1.-	1
LYSDEGII-PWY	LYSINE-DEG;	L-lysine degradation III;	6	3	1.1.1.-	1
LYSDEGII-PWY	LYSINE-DEG;	L-lysine degradation III;	6	3	2.6.1.-	1
LYSDEGII-PWY	LYSINE-DEG;	L-lysine degradation III;	6	3	3.5.1.-	1
PWY0-1296	Purine-Degradation;	purine ribonucleosides degradation;	3	3	2.4.2.1	5
PWY0-1296	Purine-Degradation;	purine ribonucleosides degradation;	3	3	3.5.4.4	3
PWY0-1296	Purine-Degradation;	purine ribonucleosides degradation;	3	3	5.4.2.7	2
PWY-3121	CYANOGENIC-GLUCOSIDE-DEG;	linamarin degradation;	2	1	3.2.1.21	1
PWY-6419	Shikimate-Degradation;	shikimate degradation II;	2	1	1.1.1.-	1
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	1.2.1.3	4
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	2.7.1.40	4
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	2.7.1.45	1
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	4.1.2.14	1
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	4.2.1.11	2
PWY-2221	Entner-Duodoroff-Pathways;	Entner-Doudoroff pathway III (semi-phosphorylative);	10	6	5.1.3.3	4
PWY-6383	Polyprenyl-Biosynthesis;	mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis;	5	3	2.5.1.-	2
PWY-6383	Polyprenyl-Biosynthesis;	mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis;	5	3	3.6.1.-	2
PWY-6383	Polyprenyl-Biosynthesis;	mono-<i>trans</i>, poly-<i>cis</i> decaprenyl phosphate biosynthesis;	5	3	5.3.3.2	2
P661-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	dibenzo-<I>p</I>-dioxin degradation;	3	3	1.13.11.-	3
P661-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	dibenzo-<I>p</I>-dioxin degradation;	3	3	1.14.12.-	2
P661-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	dibenzo-<I>p</I>-dioxin degradation;	3	3	3.7.1.-	1
PWY-5175	C40-Carotenoids-Biosynthesis;	lactucaxanthin biosynthesis;	2	2	1.14.99.-	8
PWY-5175	C40-Carotenoids-Biosynthesis;	lactucaxanthin biosynthesis;	2	2	5.5.1.-	1
PWY-5876	ISOQUINOLINE-ALKALOIDS;	magnoflorine biosynthesis;	2	1	2.1.1.-	3
UDPNACETYLGALSYN-PWY	UDP-NAc-Glucosamine-Biosynthesis;	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II;	4	2	2.6.1.16	5
UDPNACETYLGALSYN-PWY	UDP-NAc-Glucosamine-Biosynthesis;	UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II;	4	2	2.7.7.23	2
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	1.2.1.38	5
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	2.1.3.3	4
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	2.3.1.1	5
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	2.3.1.35	5
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	2.6.1.11	6
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	2.7.2.8	6
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	4.3.2.1	1
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	6.3.4.5	8
ARGSYNBSUB-PWY	ARGININE-SYN;	L-arginine biosynthesis II (acetyl cycle);	9	9	6.3.5.5	1
POLYAMINSYN3-PWY	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis II;	7	4	2.5.1.16	1
POLYAMINSYN3-PWY	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis II;	7	4	3.5.1.53	1
POLYAMINSYN3-PWY	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis II;	7	4	4.1.1.19	2
POLYAMINSYN3-PWY	Polyamine-Biosynthesis; Super-Pathways;	superpathway of polyamine biosynthesis II;	7	4	4.1.1.50	1
PWY-102	GIBBERELLINS-DEGRADATION; Gibberellin-Inactivation; Metabolic-Clusters;	gibberellin inactivation I (2&beta;-hydroxylation);	2	1	1.14.11.-	2
PWY0-1313	CARBOXYLATES-DEG;	acetate conversion to acetyl-CoA;	1	1	6.2.1.1	4
PWY-5654	CARBOXYLATES-DEG;	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate;	4	2	1.2.1.32	1
PWY-5654	CARBOXYLATES-DEG;	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate;	4	2	4.1.1.45	1
GLYOXYLATE-BYPASS	Energy-Metabolism;	glyoxylate cycle;	5	4	1.1.1.37	4
GLYOXYLATE-BYPASS	Energy-Metabolism;	glyoxylate cycle;	5	4	2.3.3.9	2
GLYOXYLATE-BYPASS	Energy-Metabolism;	glyoxylate cycle;	5	4	4.1.3.1	1
GLYOXYLATE-BYPASS	Energy-Metabolism;	glyoxylate cycle;	5	4	4.2.1.3	7
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	1.5.1.5	3
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	2.1.1.-	3
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	2.7.1.40	4
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	3.5.4.9	3
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	4.1.1.31	1
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	4.1.2.13	5
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	4.2.1.1	1
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	4.2.1.11	2
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	5.3.1.1	4
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	5.3.1.9	2
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	6.3.4.3	2
PWY-6142	Gluconeogenesis; Super-Pathways;	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>);	18	12	6.4.1.1	4
PWY-5659	GDP-Sugar-Biosynthesis;	GDP-mannose biosynthesis;	4	4	2.7.7.13	4
PWY-5659	GDP-Sugar-Biosynthesis;	GDP-mannose biosynthesis;	4	4	5.3.1.8	4
PWY-5659	GDP-Sugar-Biosynthesis;	GDP-mannose biosynthesis;	4	4	5.3.1.9	2
PWY-5659	GDP-Sugar-Biosynthesis;	GDP-mannose biosynthesis;	4	4	5.4.2.8	2
PWY-5704	Urea-Degradation;	urea degradation II;	1	1	3.5.1.5	3
PWY-5408	FATTY-ACID-DERIVATIVE-SYN;	9-lipoxygenase and 9-hydroperoxide lyase pathway;	1	1	1.13.11.-	3
PWY-1722	C1-COMPOUNDS;	formate assimilation into 5,10-methylenetetrahydrofolate;	3	3	1.5.1.5	3
PWY-1722	C1-COMPOUNDS;	formate assimilation into 5,10-methylenetetrahydrofolate;	3	3	3.5.4.9	3
PWY-1722	C1-COMPOUNDS;	formate assimilation into 5,10-methylenetetrahydrofolate;	3	3	6.3.4.3	2
POLYISOPRENSYN-PWY	Polyprenyl-Biosynthesis; Super-Pathways;	polyisoprenoid biosynthesis (<i>E. coli</i>);	5	4	2.5.1.-	2
POLYISOPRENSYN-PWY	Polyprenyl-Biosynthesis; Super-Pathways;	polyisoprenoid biosynthesis (<i>E. coli</i>);	5	4	2.5.1.10	4
POLYISOPRENSYN-PWY	Polyprenyl-Biosynthesis; Super-Pathways;	polyisoprenoid biosynthesis (<i>E. coli</i>);	5	4	2.5.1.31	4
