#Enzyme_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
3.1.1.93	"Mycophenolic acid acyl-glucuronide esterase."	1	0.01	196.45	0.01	0.00	0.00	0.40	0.00	195.69	0.02	0.35	0.00
3.1.3.21	"Glycerol-1-phosphatase."	1	0.01	8.20	0.00	0.00	0.00	0.00	0.00	8.20	0.00	0.00	0.00
3.1.13.1	"Exoribonuclease II."	5	0.05	340.66	0.02	1.12	0.00	27.61	0.01	305.65	0.03	6.28	0.00
3.6.-.-	"Acting on acid anhydrides."	13	0.13	792.61	0.05	12.42	0.01	16.72	0.01	753.49	0.08	9.98	0.00
2.8.2.-	"Sulfotransferases."	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
6.1.1.1	"Tyrosine--tRNA ligase."	6	0.06	951.16	0.06	68.29	0.05	378.28	0.18	415.46	0.05	89.14	0.03
6.3.4.2	"CTP synthase (glutamine hydrolyzing)."	3	0.03	272.49	0.02	4.86	0.00	4.09	0.00	262.76	0.03	0.78	0.00
2.7.8.28	"Phosphoenolpyruvate transferase."	2	0.02	41.21	0.00	0.48	0.00	0.17	0.00	40.35	0.00	0.21	0.00
1.5.1.3	"Dihydrofolate reductase."	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
2.1.1.191	"23S rRNA (cytosine(1962)-C(5))-methyltransferase."	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
2.7.1.40	"Pyruvate kinase."	4	0.04	243.24	0.02	10.14	0.01	0.11	0.00	232.64	0.03	0.36	0.00
2.5.1.3	"Thiamine phosphate synthase."	5	0.05	493.92	0.03	0.04	0.00	1.10	0.00	490.76	0.05	2.03	0.00
4.1.99.22	"GTP 3',8-cyclase."	2	0.02	295.46	0.02	7.98	0.01	0.71	0.00	285.86	0.03	0.91	0.00
3.6.3.41	"Transferred entry: 7.6.2.5."	13	0.13	608.73	0.04	30.82	0.02	5.82	0.00	556.85	0.06	15.24	0.01
3.2.2.27	"Uracil-DNA glycosylase."	3	0.03	133.78	0.01	2.37	0.00	0.18	0.00	131.15	0.01	0.07	0.00
1.2.1.72	"Erythrose-4-phosphate dehydrogenase."	1	0.01	27.75	0.00	0.00	0.00	0.00	0.00	27.75	0.00	0.00	0.00
1.1.1.390	"Sulfoquinovose 1-dehydrogenase."	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
3.1.2.-	"Thiolester hydrolases."	7	0.07	295.31	0.02	18.12	0.01	8.59	0.00	263.69	0.03	4.92	0.00
2.7.1.21	"Thymidine kinase."	1	0.01	34.27	0.00	0.00	0.00	0.00	0.00	34.26	0.00	0.00	0.00
5.4.4.2 4.1.3.-	""	1	0.01	92.95	0.01	0.00	0.00	0.04	0.00	92.89	0.01	0.02	0.00
1.1.1.304	"Diacetyl reductase ((S)-acetoin forming)."	1	0.01	195.59	0.01	0.01	0.00	0.42	0.00	194.83	0.02	0.33	0.00
3.2.2.16 3.2.2.9	""	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
1.2.1.2	"Transferred entry: 1.17.1.9."	3	0.03	434.75	0.03	0.02	0.00	0.87	0.00	433.08	0.05	0.77	0.00
2.1.1.166	"23S rRNA (uridine(2552)-2'-O)-methyltransferase."	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
2.5.1.6	"Methionine adenosyltransferase."	3	0.03	82.18	0.01	2.57	0.00	0.01	0.00	79.52	0.01	0.08	0.00
2.1.-.-	"Transferring one-carbon groups."	1	0.01	49.61	0.00	0.56	0.00	18.40	0.01	27.66	0.00	2.99	0.00
6.3.4.19	"tRNA(Ile)-lysidine synthetase."	3	0.03	146.85	0.01	3.28	0.00	0.19	0.00	143.15	0.02	0.24	0.00
3.5.4.26 1.1.1.193	""	2	0.02	116.57	0.01	10.96	0.01	11.61	0.01	59.49	0.01	34.52	0.01
1.1.2.-	"With a cytochrome as acceptor."	1	0.01	204.63	0.01	0.01	0.00	0.65	0.00	203.32	0.02	0.64	0.00
3.4.19.13	"Glutathione gamma-glutamate hydrolase."	6	0.06	2174.79	0.14	328.14	0.26	586.04	0.27	370.44	0.04	890.17	0.29
4.3.2.1	"Argininosuccinate lyase."	11	0.11	949.40	0.06	72.44	0.06	388.15	0.18	395.94	0.04	92.87	0.03
2.3.3.5	"2-methylcitrate synthase."	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
2.7.2.2	"Carbamate kinase."	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
2.6.1.17	"Succinyldiaminopimelate transaminase."	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
2.7.8.7	"Holo-[acyl-carrier-protein] synthase."	4	0.04	389.15	0.02	0.61	0.00	22.48	0.01	361.80	0.04	4.26	0.00
6.2.1.25	"Benzoate--CoA ligase."	1	0.01	92.95	0.01	0.00	0.00	0.04	0.00	92.89	0.01	0.02	0.00
3.5.2.19	"Streptothricin hydrolase."	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
4.1.3.1	"Isocitrate lyase."	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
3.4.24.71	"Endothelin-converting enzyme 1."	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
4.1.3.6	"Citrate (pro-3S)-lyase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
1.14.19.-	"With oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water."	3	0.03	124.04	0.01	0.00	0.00	0.04	0.00	122.42	0.01	1.58	0.00
2.7.7.-	"Nucleotidyltransferases."	11	0.11	436.77	0.03	0.59	0.00	23.77	0.01	406.76	0.04	5.64	0.00
5.4.2.11	"Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)."	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
1.1.1.41	"Isocitrate dehydrogenase (NAD(+))."	2	0.02	116.93	0.01	0.03	0.00	0.23	0.00	116.60	0.01	0.08	0.00
2.5.1.130	"2-carboxy-1,4-naphthoquinone phytyltransferase."	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
2.7.4.9	"dTMP kinase."	6	0.06	403.84	0.03	21.13	0.02	35.90	0.02	325.53	0.04	21.28	0.01
3.4.23.36	"Signal peptidase II."	2	0.02	73.76	0.00	0.33	0.00	20.13	0.01	50.15	0.01	3.15	0.00
4.-.-.-	"Lyases."	11	0.11	4225.70	0.27	568.93	0.44	1175.38	0.55	683.93	0.07	1797.45	0.59
1.5.1.42	"FMN reductase (NADH)."	2	0.02	216.70	0.01	0.13	0.00	0.51	0.00	215.62	0.02	0.44	0.00
5.3.1.16	"1-(5-phosphoribosyl)-5-"	1	0.01	216.75	0.01	0.12	0.00	0.65	0.00	215.33	0.02	0.66	0.00
2.7.7.3	"Pantetheine-phosphate adenylyltransferase."	4	0.04	308.86	0.02	2.37	0.00	0.56	0.00	304.12	0.03	1.81	0.00
2.7.7.27	"Glucose-1-phosphate adenylyltransferase."	2	0.02	67.83	0.00	0.35	0.00	19.79	0.01	44.69	0.00	3.00	0.00
2.7.2.7	"Butyrate kinase."	3	0.03	145.84	0.01	10.39	0.01	0.06	0.00	135.11	0.01	0.28	0.00
2.1.1.n11	"Methylphosphotriester-DNA--[protein]-cysteine S-methyltransferase."	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
3.1.2.28	"1,4-dihydroxy-2-naphthoyl-CoA hydrolase."	2	0.02	1802.86	0.12	298.41	0.23	564.00	0.26	87.32	0.01	853.12	0.28
1.5.1.20	"Methylenetetrahydrofolate reductase (NAD(P)H)."	2	0.02	41.45	0.00	0.20	0.00	0.00	0.00	41.20	0.00	0.04	0.00
2.6.1.51	"Serine--pyruvate transaminase."	2	0.02	104.98	0.01	0.32	0.00	0.60	0.00	102.24	0.01	1.83	0.00
2.1.1.33	"tRNA (guanine(46)-N(7))-methyltransferase."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
2.3.1.19	"Phosphate butyryltransferase."	3	0.03	145.84	0.01	10.39	0.01	0.06	0.00	135.11	0.01	0.28	0.00
3.5.4.16	"GTP cyclohydrolase I."	2	0.02	146.01	0.01	8.13	0.01	0.17	0.00	137.44	0.01	0.27	0.00
1.3.8.7	"Medium-chain acyl-CoA dehydrogenase."	2	0.02	97.55	0.01	0.03	0.00	0.11	0.00	97.36	0.01	0.06	0.00
4.1.2.4	"Deoxyribose-phosphate aldolase."	2	0.02	65.76	0.00	2.49	0.00	0.10	0.00	63.03	0.01	0.13	0.00
4.3.1.27	"Threo-3-hydroxy-D-aspartate ammonia-lyase."	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
4.2.1.99	"2-methylisocitrate dehydratase."	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
2.3.1.269	"Apolipoprotein N-acyltransferase."	2	0.02	266.62	0.02	4.87	0.00	3.95	0.00	256.96	0.03	0.84	0.00
2.3.1.57	"Diamine N-acetyltransferase."	1	0.01	17.05	0.00	0.00	0.00	0.00	0.00	17.05	0.00	0.00	0.00
6.2.-.-	"Forming carbon-sulfur bonds."	1	0.01	72.42	0.00	0.01	0.00	0.04	0.00	72.35	0.01	0.02	0.00
1.14.11.1	"Gamma-butyrobetaine dioxygenase."	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
5.1.99.6	"NAD(P)H-hydrate epimerase."	2	0.02	53.85	0.00	2.37	0.00	0.02	0.00	50.02	0.01	1.45	0.00
1.8.-.-	"Acting on a sulfur group of donors."	2	0.02	115.54	0.01	18.04	0.01	1.41	0.00	93.15	0.01	2.94	0.00
3.1.22.4	"Crossover junction endodeoxyribonuclease."	4	0.04	106.08	0.01	1.21	0.00	0.30	0.00	102.95	0.01	1.63	0.00
7.1.2.2	"H(+)-transporting two-sector ATPase."	9	0.09	351.91	0.02	12.12	0.01	2.10	0.00	330.96	0.04	6.72	0.00
1.17.5.2	"Caffeine dehydrogenase."	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
3.5.1.128	"Deaminated glutathione amidase."	2	0.02	101.71	0.01	0.02	0.00	3.65	0.00	97.23	0.01	0.81	0.00
1.5.5.2	"Proline dehydrogenase."	3	0.03	291.23	0.02	0.01	0.00	0.62	0.00	290.21	0.03	0.39	0.00
5.1.1.7	"Diaminopimelate epimerase."	2	0.02	208.93	0.01	0.22	0.00	0.45	0.00	207.84	0.02	0.43	0.00
7.1.3.1	"H(+)-exporting diphosphatase."	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
1.6.99.-	"With other acceptors."	1	0.01	50.21	0.00	2.37	0.00	0.01	0.00	47.79	0.01	0.04	0.00
3.5.2.9	"5-oxoprolinase (ATP-hydrolyzing)."	2	0.02	30.20	0.00	0.00	0.00	0.02	0.00	28.80	0.00	1.39	0.00
1.1.1.38	"Malate dehydrogenase (oxaloacetate-decarboxylating)."	1	0.01	105.89	0.01	7.76	0.01	0.08	0.00	97.75	0.01	0.29	0.00
1.14.99.44	"Diapolycopene oxygenase."	1	0.01	86.60	0.01	8.13	0.01	0.05	0.00	78.17	0.01	0.24	0.00
1.2.1.11	"Aspartate-semialdehyde dehydrogenase."	4	0.04	236.71	0.02	7.89	0.01	0.19	0.00	228.27	0.02	0.36	0.00
5.6.2.3	""	11	0.11	572.02	0.04	23.67	0.02	17.48	0.01	524.25	0.06	6.62	0.00
6.3.5.4	"Asparagine synthase (glutamine-hydrolyzing)."	1	0.01	28.60	0.00	0.03	0.00	3.93	0.00	23.76	0.00	0.88	0.00
2.7.4.6	"Nucleoside-diphosphate kinase."	3	0.03	180.54	0.01	8.17	0.01	0.18	0.00	171.87	0.02	0.32	0.00
6.3.1.5	"NAD(+) synthase."	4	0.04	231.69	0.01	10.56	0.01	16.60	0.01	201.92	0.02	2.61	0.00
3.5.3.7	"Guanidinobutyrase."	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
3.5.4.28	"S-adenosylhomocysteine deaminase."	2	0.02	262.21	0.02	0.00	0.00	0.55	0.00	261.31	0.03	0.35	0.00
6.2.1.n3	"Malonate--CoA ligase."	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
1.7.1.4	"Nitrite reductase (NAD(P)H)."	2	0.02	409.26	0.03	0.03	0.00	1.29	0.00	406.65	0.04	1.29	0.00
2.7.1.130	"Tetraacyldisaccharide 4'-kinase."	1	0.01	29.16	0.00	0.03	0.00	3.61	0.00	24.78	0.00	0.76	0.00
1.4.4.2	"Glycine dehydrogenase (aminomethyl-transferring)."	5	0.05	326.95	0.02	16.31	0.01	3.59	0.00	305.69	0.03	1.35	0.00
1.1.1.412	"2-alkyl-3-oxoalkanoate reductase."	1	0.01	66.73	0.00	0.00	0.00	0.15	0.00	66.54	0.01	0.04	0.00
2.2.1.7	"1-deoxy-D-xylulose-5-phosphate synthase."	4	0.04	378.79	0.02	20.51	0.02	44.70	0.02	255.13	0.03	58.43	0.02
2.1.1.181	"23S rRNA (adenine(1618)-N(6))-methyltransferase."	1	0.01	27.87	0.00	10.00	0.01	1.26	0.00	13.88	0.00	2.73	0.00
4.2.1.96	"4a-hydroxytetrahydrobiopterin dehydratase."	4	0.04	313.16	0.02	0.86	0.00	0.62	0.00	311.06	0.03	0.62	0.00
6.2.1.12	"4-coumarate--CoA ligase."	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
2.8.1.10	"Thiazole synthase."	3	0.03	63.85	0.00	0.95	0.00	0.54	0.00	59.51	0.01	2.85	0.00
1.2.1.98	"2-hydroxy-2-methylpropanal dehydrogenase."	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
6.3.2.1	"Pantoate--beta-alanine ligase (AMP-forming)."	1	0.01	37.23	0.00	0.91	0.00	0.06	0.00	36.09	0.00	0.18	0.00
2.1.1.11	"Magnesium protoporphyrin IX methyltransferase."	1	0.01	69.50	0.00	0.00	0.00	0.02	0.00	69.46	0.01	0.02	0.00
2.1.1.298	"Ribosomal protein L3 N(5)-glutamine methyltransferase."	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
1.1.1.193	"5-amino-6-(5-phosphoribosylamino)uracil reductase."	6	0.06	336.48	0.02	21.35	0.02	11.68	0.01	268.64	0.03	34.81	0.01
1.1.3.21	"Glycerol-3-phosphate oxidase."	1	0.01	50.21	0.00	2.37	0.00	0.01	0.00	47.79	0.01	0.04	0.00
2.7.6.1	"Ribose-phosphate diphosphokinase."	4	0.04	326.04	0.02	2.58	0.00	0.56	0.00	322.45	0.04	0.45	0.00
2.3.1.247	"3-keto-5-aminohexanoate cleavage enzyme."	2	0.02	241.29	0.02	0.04	0.00	3.87	0.00	236.22	0.03	1.16	0.00
3.1.2.30	"(3S)-malyl-CoA thioesterase."	2	0.02	247.68	0.02	0.14	0.00	4.17	0.00	241.87	0.03	1.50	0.00
1.17.7.3	"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)."	2	0.02	246.98	0.02	0.79	0.00	0.54	0.00	245.08	0.03	0.57	0.00
3.2.2.4	"AMP nucleosidase."	1	0.01	28.60	0.00	0.03	0.00	3.93	0.00	23.76	0.00	0.88	0.00
2.7.1.4	"Fructokinase."	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
1.6.5.2	"NAD(P)H dehydrogenase (quinone)."	3	0.03	114.56	0.01	0.52	0.00	0.20	0.00	113.55	0.01	0.29	0.00
6.1.1.4	"Leucine--tRNA ligase."	3	0.03	379.26	0.02	0.34	0.00	1.24	0.00	376.84	0.04	0.84	0.00
4.1.1.35	"UDP-glucuronate decarboxylase."	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
3.5.3.17	"Guanidinopropionase."	1	0.01	52.34	0.00	0.42	0.00	0.34	0.00	50.97	0.01	0.61	0.00
3.4.22.70	"Sortase A."	1	0.01	25.68	0.00	0.12	0.00	0.11	0.00	25.33	0.00	0.13	0.00
6.1.1.7	"Alanine--tRNA ligase."	3	0.03	78.55	0.01	2.42	0.00	3.20	0.00	70.86	0.01	2.07	0.00
5.4.2.6	"Beta-phosphoglucomutase."	2	0.02	99.58	0.01	0.12	0.00	0.12	0.00	99.24	0.01	0.09	0.00
3.6.1.65	"(d)CTP diphosphatase."	2	0.02	257.14	0.02	0.86	0.00	0.54	0.00	255.12	0.03	0.62	0.00
1.17.2.1	"Nicotinate dehydrogenase (cytochrome)."	2	0.02	57.89	0.00	19.82	0.02	2.72	0.00	29.96	0.00	5.39	0.00
6.1.1.-	"Ligases forming aminoacyl-tRNA and related compounds."	4	0.04	371.50	0.02	2.38	0.00	0.92	0.00	367.45	0.04	0.75	0.00
2.5.1.26	"Alkylglycerone-phosphate synthase."	1	0.01	25.40	0.00	0.12	0.00	0.10	0.00	25.07	0.00	0.11	0.00
2.7.3.9	"Phosphoenolpyruvate--protein phosphotransferase."	3	0.03	265.61	0.02	2.37	0.00	0.43	0.00	262.43	0.03	0.37	0.00
5.4.99.9	"UDP-galactopyranose mutase."	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
5.4.99.60	"Cobalt-precorrin-8 methylmutase."	1	0.01	74.07	0.00	0.00	0.00	0.01	0.00	74.05	0.01	0.01	0.00
3.5.4.11	"Pterin deaminase."	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
6.1.1.14	"Glycine--tRNA ligase."	2	0.02	1808.26	0.12	283.07	0.22	587.19	0.27	39.74	0.00	898.26	0.30
5.3.1.22	"Hydroxypyruvate isomerase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
4.2.1.20	"Tryptophan synthase."	9	0.09	2191.79	0.14	300.53	0.23	581.05	0.27	453.98	0.05	856.23	0.28
1.5.8.4	"Dimethylglycine dehydrogenase."	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
3.4.19.5	"Beta-aspartyl-peptidase."	2	0.02	73.96	0.00	0.00	0.00	0.14	0.00	72.31	0.01	1.50	0.00
3.4.24.-	"Metalloendopeptidases."	31	0.30	2589.05	0.17	115.56	0.09	414.96	0.19	1953.92	0.21	104.62	0.03
6.3.2.10	"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase."	3	0.03	256.70	0.02	8.38	0.01	0.59	0.00	247.01	0.03	0.72	0.00
6.3.3.1	"Phosphoribosylformylglycinamidine cyclo-ligase."	4	0.04	519.36	0.03	0.04	0.00	1.20	0.00	517.25	0.06	0.86	0.00
3.8.1.5	"Haloalkane dehalogenase."	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
6.1.1.2	"Tryptophan--tRNA ligase."	2	0.02	22.96	0.00	0.02	0.00	0.24	0.00	21.36	0.00	1.34	0.00
3.5.1.53	"N-carbamoylputrescine amidase."	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
2.3.1.168	"Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase."	5	0.05	208.56	0.01	11.28	0.01	0.24	0.00	196.42	0.02	0.61	0.00
6.4.1.2	"Acetyl-CoA carboxylase."	10	0.10	857.59	0.05	20.32	0.02	1.52	0.00	832.45	0.09	3.29	0.00
2.1.1.13	"Methionine synthase."	2	0.02	105.48	0.01	20.89	0.02	22.86	0.01	43.70	0.00	18.04	0.01
3.5.4.9	"Methenyltetrahydrofolate cyclohydrolase."	3	0.03	169.55	0.01	16.54	0.01	0.48	0.00	151.76	0.02	0.78	0.00
3.2.2.24	"ADP-ribosyl-[dinitrogen reductase] hydrolase."	1	0.01	72.80	0.00	0.00	0.00	0.01	0.00	72.76	0.01	0.02	0.00
3.1.4.16	"2',3'-cyclic-nucleotide 2'-phosphodiesterase."	5	0.05	390.44	0.02	20.12	0.02	5.29	0.00	360.54	0.04	4.49	0.00
3.1.2.6	"Hydroxyacylglutathione hydrolase."	3	0.03	136.60	0.01	5.07	0.00	3.45	0.00	127.58	0.01	0.50	0.00
1.2.1.3	"Aldehyde dehydrogenase (NAD(+))."	4	0.04	181.68	0.01	0.13	0.00	0.26	0.00	181.16	0.02	0.13	0.00
2.5.1.32	"15-cis-phytoene synthase."	2	0.02	103.65	0.01	8.13	0.01	0.05	0.00	95.22	0.01	0.25	0.00
2.4.1.352	"Glucosylglycerate phosphorylase."	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
6.3.3.2	"5-formyltetrahydrofolate cyclo-ligase."	2	0.02	303.35	0.02	8.24	0.01	0.71	0.00	293.50	0.03	0.90	0.00
3.6.1.9	"Nucleotide diphosphatase."	5	0.05	1864.32	0.12	318.18	0.25	566.49	0.26	119.80	0.01	859.84	0.28
1.3.1.83	"Geranylgeranyl diphosphate reductase."	2	0.02	38.15	0.00	0.05	0.00	3.19	0.00	32.83	0.00	2.08	0.00
1.1.-.-	"Acting on the CH-OH group of donors."	10	0.10	1161.37	0.07	2.40	0.00	2.20	0.00	1155.17	0.13	1.60	0.00
4.2.1.116	"3-hydroxypropionyl-CoA dehydratase."	7	0.07	413.25	0.03	1.11	0.00	19.31	0.01	389.23	0.04	3.60	0.00
4.1.1.-	"Carboxy-lyases."	3	0.03	119.18	0.01	0.09	0.00	0.62	0.00	118.30	0.01	0.17	0.00
1.17.7.1	"(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin)."	2	0.02	246.98	0.02	0.79	0.00	0.54	0.00	245.08	0.03	0.57	0.00
5.1.1.13	"Aspartate racemase."	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
1.1.1.262	"4-hydroxythreonine-4-phosphate dehydrogenase."	2	0.02	51.80	0.00	0.00	0.00	0.02	0.00	50.43	0.01	1.34	0.00
1.8.1.4	"Dihydrolipoyl dehydrogenase."	8	0.08	354.80	0.02	12.91	0.01	0.35	0.00	339.36	0.04	2.18	0.00
4.2.1.151	"Chorismate dehydratase."	1	0.01	86.60	0.01	8.13	0.01	0.05	0.00	78.17	0.01	0.24	0.00
3.2.2.20	"DNA-3-methyladenine glycosylase I."	1	0.01	61.51	0.00	2.77	0.00	0.00	0.00	58.63	0.01	0.11	0.00
7.2.2.-	"Linked to the hydrolysis of a nucleoside triphosphate."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
1.1.1.393	"3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))."	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
2.4.2.9	"Uracil phosphoribosyltransferase."	5	0.05	163.74	0.01	13.69	0.01	1.17	0.00	145.75	0.02	3.13	0.00
6.1.1.9	"Valine--tRNA ligase."	2	0.02	113.10	0.01	2.37	0.00	0.02	0.00	110.65	0.01	0.07	0.00
1.3.99.1	"Deleted entry."	1	0.01	36.00	0.00	0.85	0.00	0.07	0.00	34.84	0.00	0.24	0.00
3.2.1.20	"Alpha-glucosidase."	2	0.02	95.85	0.01	0.12	0.00	0.13	0.00	95.45	0.01	0.14	0.00
2.1.1.17	"Phosphatidylethanolamine N-methyltransferase."	2	0.02	209.17	0.01	0.23	0.00	0.44	0.00	208.06	0.02	0.43	0.00
6.3.1.20	"Lipoate--protein ligase."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
3.5.3.26	"(S)-ureidoglycine aminohydrolase."	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
1.5.1.37	"FAD reductase (NADH)."	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
4.2.1.150	"Short-chain-enoyl-CoA hydratase."	2	0.02	42.25	0.00	0.00	0.00	0.29	0.00	40.51	0.00	1.45	0.00
5.4.99.61	"Precorrin-8X methylmutase."	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
5.1.3.14	"UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)."	1	0.01	37.25	0.00	0.78	0.00	0.04	0.00	36.21	0.00	0.22	0.00
4.1.1.96	"Carboxynorspermidine decarboxylase."	1	0.01	30.93	0.00	0.03	0.00	3.52	0.00	26.54	0.00	0.84	0.00
1.3.8.14	"L-prolyl-[peptidyl-carrier protein] dehydrogenase."	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
1.11.1.6	"Catalase."	2	0.02	233.19	0.01	1.19	0.00	0.46	0.00	230.92	0.03	0.62	0.00
6.3.1.2	"Glutamine synthetase."	5	0.05	228.33	0.01	13.40	0.01	3.62	0.00	209.93	0.02	1.39	0.00
7.6.2.5	"ABC-type heme transporter."	1	0.01	61.65	0.00	0.00	0.00	0.14	0.00	61.46	0.01	0.04	0.00
2.7.4.25	"(d)CMP kinase."	2	0.02	127.32	0.01	10.49	0.01	0.06	0.00	116.49	0.01	0.28	0.00
6.3.5.7	"Glutaminyl-tRNA synthase (glutamine-hydrolyzing)."	7	0.07	820.02	0.05	0.74	0.00	18.66	0.01	795.04	0.09	5.58	0.00
4.1.1.44	"4-carboxymuconolactone decarboxylase."	3	0.03	83.84	0.01	0.02	0.00	3.89	0.00	79.03	0.01	0.89	0.00
4.1.1.6	"Cis-aconitate decarboxylase."	2	0.02	58.21	0.00	0.00	0.00	0.55	0.00	57.52	0.01	0.14	0.00
2.1.3.2	"Aspartate carbamoyltransferase."	4	0.04	177.34	0.01	12.91	0.01	1.14	0.00	160.38	0.02	2.92	0.00
1.13.11.4	"Gentisate 1,2-dioxygenase."	2	0.02	60.26	0.00	0.05	0.00	7.15	0.00	51.44	0.01	1.62	0.00
2.7.1.202	"Protein-N(pi)-phosphohistidine--D-fructose phosphotransferase."	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
3.1.3.71	"2-phosphosulfolactate phosphatase."	2	0.02	38.60	0.00	0.12	0.00	0.16	0.00	36.80	0.00	1.53	0.00
1.1.1.103	"L-threonine 3-dehydrogenase."	4	0.04	266.40	0.02	8.34	0.01	0.69	0.00	256.61	0.03	0.77	0.00
1.4.1.1	"Alanine dehydrogenase."	2	0.02	204.61	0.01	0.21	0.00	0.45	0.00	203.51	0.02	0.44	0.00
1.13.11.2	"Catechol 2,3-dioxygenase."	1	0.01	42.19	0.00	2.26	0.00	0.00	0.00	39.89	0.00	0.03	0.00
2.5.1.77	"Transferred entry: 2.5.1.147."	2	0.02	41.21	0.00	0.48	0.00	0.17	0.00	40.35	0.00	0.21	0.00
6.3.2.31	"Coenzyme F420-0:L-glutamate ligase."	2	0.02	41.21	0.00	0.48	0.00	0.17	0.00	40.35	0.00	0.21	0.00
